"DateTime","dens.elv_0","dens.elv_0.666626763463401","dens.elv_1.3332535269268","dens.elv_1.9998802903902","dens.elv_2.6665070538536","dens.elv_3.333133817317","dens.elv_3.9997605807804","dens.elv_4.6663873442438","dens.elv_5.3330141077072","dens.elv_5.99964087117061","dens.elv_6.66626763463401","dens.elv_7.33289439809741","dens.elv_7.99952116156081","dens.elv_8.66614792502421","dens.elv_9.33277468848761","dens.elv_9.99940145195101","dens.elv_10.6660282154144","dens.elv_11.3326549788778","dens.elv_11.9992817423412","dens.elv_12.6659085058046"
2000-07-27,999.787179392276,999.787204527612,999.787305672426,999.787282187331,999.769195406149,999.54102350868,999.532543898296,999.52352759662,999.426605431313,997.997223995565,997.166154320742,996.846227550597,996.564602495039,995.975604115677,995.782107138756,995.600841247876,995.527042819464,NA,NA,NA
2000-07-28,999.785782447492,999.785782447492,999.78588692241,999.785892623254,999.7660381581,999.538804635707,999.529120735629,999.52072171532,999.420549657987,997.98676607001,997.141471921472,996.793216379073,996.442806329486,995.958377588668,995.950964655448,995.703927518963,995.667350329456,NA,NA,NA
2000-07-29,999.784246809501,999.784246809501,999.78434327851,999.784126818012,999.757670154267,999.538925735036,999.524240590691,999.515608458974,999.396830932869,998.01069535932,997.113007394308,996.765807720437,996.2305297905,995.977823893851,995.970958184021,995.720092216027,995.600917560212,NA,NA,NA
2000-07-30,999.782653034557,999.782691315314,999.782771481434,999.782404903539,999.752333159021,999.537046049296,999.519634451098,999.50937213706,999.37082848036,997.984474868572,997.034852207032,996.542576929441,996.105210128217,996.105210128217,996.048280248342,995.820194638979,995.772996396461,NA,NA,NA
2000-07-31,999.780910585024,999.780927471407,999.781103729872,999.780314361029,999.743549125647,999.535553102392,999.51306858768,999.498423008937,999.325098974414,998.014521110669,996.955121868626,996.374231952832,996.030393211623,995.934168620988,995.934168620988,995.790429132726,995.760552092319,NA,NA,NA
2000-08-01,999.779333735443,999.779377669709,999.779517128256,999.778805380901,999.745103940963,999.530128954483,999.508803929455,999.493199964819,999.315847474474,997.869753311761,996.783088619492,996.154466189511,996.026767595097,996.020612503229,995.985700556967,995.87723891862,995.802106683366,NA,NA,NA
2000-08-02,999.777803681974,999.77781378964,999.777935401935,999.777127201221,999.741833242676,999.526603172138,999.503344816774,999.485488796102,999.294870224678,997.86417020413,996.698712853873,996.151454624392,996.04097256373,996.036597439792,996.035461948984,995.848582768207,995.76191890305,NA,NA,NA
2000-08-03,999.776434670054,999.776434670054,999.776425292629,999.77562782331,999.738150788861,999.523777623588,999.498263811179,999.477623144372,999.273538635181,997.885660515457,996.699874506879,996.205509538089,996.071468648799,996.039874001031,996.029153823402,995.893567214916,995.891177259467,NA,NA,NA
2000-08-04,999.7750535562,999.775081662517,999.77512195996,999.77449599629,999.74172827134,999.518784937924,999.496007484995,999.476430538942,999.2830064265,997.847224200629,996.693547715347,996.43543772385,996.43543772385,996.402138277077,996.15711484638,996.153233922444,996.153221924009,NA,NA,NA
2000-08-05,999.773484829823,999.773528315751,999.773621046239,999.772956869629,999.738543929029,999.515904565286,999.491608185836,999.471021825689,999.27305128318,997.841940594841,996.849655557777,996.849655557777,996.849655557777,996.675809446745,996.387735202018,996.304611363079,996.303999663581,NA,NA,NA
2000-08-06,999.771925594529,999.771925594529,999.77196023797,999.770907470108,999.727601251807,999.515690983088,999.484797221441,999.457950122706,999.225584167597,997.854758173149,996.93559900497,996.821805999713,996.790855538584,996.790855538584,996.718907459391,996.340500711928,996.320603408708,NA,NA,NA
2000-08-07,999.769953139162,999.770045439773,999.770091532355,999.767428678439,999.714984022574,999.514519745975,999.476376169879,999.442317729415,999.18644993981,997.875495254472,997.034553241975,996.800179347073,996.722698146057,996.498008125051,996.498008125051,996.293949606593,996.071887367266,NA,NA,NA
2000-08-08,999.76851223823,999.76851223823,999.768589370689,999.76607573205,999.718911553181,999.508447053111,999.472317618973,999.437267880006,999.186307998404,997.842709726649,996.977160571918,996.808282199747,996.651629094309,996.56289752734,996.466391200894,996.325375984193,996.324624227061,NA,NA,NA
2000-08-09,999.767066547034,999.76711110542,999.767197816761,999.765372935644,999.726284829262,999.501814136185,999.470450197244,999.438267225437,999.20515441588,997.803020871972,997.001533862526,996.959324393004,996.959324393004,996.7935903225,996.564307202874,996.52883213785,996.528821322676,NA,NA,NA
2000-08-10,999.765561679171,999.765561679171,999.765654828024,999.764088492305,999.724772087207,999.497774837084,999.465692991248,999.43317149397,999.197396533106,997.818239856879,997.092108920938,997.088963109251,997.046216296489,996.927307364278,996.697798636521,996.58157153374,996.581451171041,NA,NA,NA
2000-08-11,999.763856696856,999.763856696856,999.763872804698,999.762162346365,999.72107022179,999.49440053967,999.460825939128,999.428477424882,999.193447511621,997.804596656913,997.085017270819,997.03035096486,996.926453776083,996.77993384917,996.715495066424,996.438249785659,996.274919425395,996.2740370182,NA,NA
2000-08-12,999.762113833682,999.762158892719,999.762238801153,999.760093669708,999.715439802105,999.491804428159,999.45560653903,999.42228284209,999.180651312129,997.817552747781,997.079694710662,996.949922840374,996.836316622061,996.580123536055,996.444762783646,996.226332020394,996.128245909515,996.126491220988,NA,NA
2000-08-13,999.760560662428,999.760560662428,999.760560662428,999.758735421178,999.719050296056,999.48543007537,999.452344127146,999.42087547933,999.191197524203,997.782686382019,997.059122739812,996.923723777621,996.763463227605,996.402237660567,996.147308225372,996.058932424363,996.04151406399,NA,NA,NA
2000-08-14,999.758978481025,999.758978481025,999.75901002102,999.757703833178,999.724998078002,999.478071253374,999.450135376501,999.421671060093,999.211126645443,997.728164412607,997.038959082115,996.899312116483,996.735473093344,996.239598685436,996.004153724002,995.938973547038,995.929485256195,NA,NA,NA
2000-08-15,999.757390784294,999.757390784294,999.757532828494,999.756602177576,999.728691977136,999.471584455835,999.447859332525,999.422204309866,999.228569294411,997.680950656406,997.021718650111,996.877342556013,996.6837126335,996.108616004707,995.993580131505,995.90527186319,995.904987836006,NA,NA,NA
2000-08-16,999.755988098951,999.755988098951,999.756028265465,999.755781470098,999.731026373717,999.466084796955,999.445977575921,999.423077238393,999.244686457787,997.643422948287,997.009617983177,996.855958207309,996.571712609261,996.244616292288,996.17283536443,996.0268835468,996.026870622255,NA,NA,NA
2000-08-17,999.754421894479,999.754423057632,999.754468704295,999.75392988284,999.727514165445,999.463135432171,999.442237388345,999.421138286292,999.243339309708,997.658305566371,996.997539170405,996.825239957495,996.547495407432,996.219092756187,996.164738921323,996.003774578919,995.981502619717,NA,NA,NA
2000-08-18,999.75289035161,999.75289035161,999.752930299234,999.752882361727,999.725033974572,999.459745986296,999.43871639328,999.419015326957,999.241894266998,997.669413801964,996.988552694315,996.780434182169,996.418684889071,996.286665546518,996.191441198852,996.067685621372,996.05409336386,NA,NA,NA
